"{-0.7256079912185669, -0.4106470048427582, -0.5521420240402222}","{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}"
"{-0.38723599910736084, -0.1734669953584671, -0.9055150151252747}","{-0.22252100706100464, 0., -0.9749280214309692}","{-0.43388399481773376, 0., -0.9009690284729004}"
"{-0.17313900589942932, -0.3873150050640106, -0.9055439829826355}","{0., -0.43388399481773376, -0.9009690284729004}","{0., -0.22252100706100464, -0.9749280214309692}"
"{-0.17315199971199036, -0.9056320190429688, -0.3870989978313446}","{0., -0.9749280214309692, -0.22252100706100464}","{0., -0.9009690284729004, -0.43388399481773376}"
"{-0.905551016330719, -0.3872939944267273, -0.17315100133419037}","{-0.9749280214309692, -0.22252100706100464, 0.}","{-0.9009690284729004, -0.43388399481773376, 0.}"
"{-0.9055870175361633, -0.17336499691009521, -0.3871139883995056}","{-0.9009690284729004, 0., -0.43388399481773376}","{-0.9749280214309692, 0., -0.22252100706100464}"
"{-0.38707199692726135, -0.9056519865989685, -0.17310799658298492}","{-0.43388399481773376, -0.9009690284729004, 0.}","{-0.22252100706100464, -0.9749280214309692, 0.}"
"{-0.38723599910736084, -0.1734669953584671, -0.9055150151252747}","{-0.24115100502967834, -0.24138399958610535, -0.9399889707565308}","{-0.22252100706100464, 0., -0.9749280214309692}"
"{-0.9055870175361633, -0.17336499691009521, -0.3871139883995056}","{-0.9749280214309692, 0., -0.22252100706100464}","{-0.9399979710578918, -0.24130700528621674, -0.24119199812412262}"
"{-0.17313900589942932, -0.3873150050640106, -0.9055439829826355}","{0., -0.22252100706100464, -0.9749280214309692}","{-0.24115100502967834, -0.24138399958610535, -0.9399889707565308}"
"{-0.905551016330719, -0.3872939944267273, -0.17315100133419037}","{-0.9399979710578918, -0.24130700528621674, -0.24119199812412262}","{-0.9749280214309692, -0.22252100706100464, 0.}"
"{-0.17315199971199036, -0.9056320190429688, -0.3870989978313446}","{-0.24108000099658966, -0.940077006816864, -0.24111199378967285}","{0., -0.9749280214309692, -0.22252100706100464}"
"{-0.38707199692726135, -0.9056519865989685, -0.17310799658298492}","{-0.22252100706100464, -0.9749280214309692, 0.}","{-0.24108000099658966, -0.940077006816864, -0.24111199378967285}"
"{-0.38723599910736084, -0.1734669953584671, -0.9055150151252747}","{-0.43388399481773376, 0., -0.9009690284729004}","{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}"
"{-0.17315199971199036, -0.9056320190429688, -0.3870989978313446}","{0., -0.9009690284729004, -0.43388399481773376}","{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}"
"{-0.905551016330719, -0.3872939944267273, -0.17315100133419037}","{-0.9009690284729004, -0.43388399481773376, 0.}","{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}"
"{-0.38707199692726135, -0.9056519865989685, -0.17310799658298492}","{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}","{-0.43388399481773376, -0.9009690284729004, 0.}"
"{-0.17313900589942932, -0.3873150050640106, -0.9055439829826355}","{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}","{0., -0.43388399481773376, -0.9009690284729004}"
"{-0.9055870175361633, -0.17336499691009521, -0.3871139883995056}","{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}","{-0.9009690284729004, 0., -0.43388399481773376}"
"{-0.5521680116653442, -0.7257230281829834, -0.4104120135307312}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}","{-0.4312100112438202, -0.7139099836349487, -0.5517160296440125}"
"{-0.41044101119041443, -0.5523729920387268, -0.7255499958992004}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}","{-0.5517780184745789, -0.43146800994873047, -0.7137060165405273}"
"{-0.7256079912185669, -0.4106470048427582, -0.5521420240402222}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}","{-0.7137150168418884, -0.5519229769706726, -0.43126899003982544}"
"{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}","{0.40700799226760864, -0.7398160099983215, 0.535739004611969}","{0.3217479884624481, -0.6695550084114075, 0.6694579720497131}"
"{0.3217479884624481, -0.6695550084114075, 0.6694579720497131}","{0.4067330062389374, -0.5363180041313171, 0.7395480275154114}","{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}"
"{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}","{0.7237480282783508, -0.553991973400116, 0.4114390015602112}","{0.5499299764633179, -0.714743971824646, 0.432108998298645}"
"{0.5499299764633179, -0.714743971824646, 0.432108998298645}","{0.7237480282783508, -0.553991973400116, 0.4114390015602112}","{0.6752430200576782, -0.6726189851760864, 0.30270498991012573}"
"{0.6234899759292603, 0., 0.7818310260772705}","{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}","{0.43388399481773376, 0., 0.9009690284729004}"
"{0., -0.43388399481773376, 0.9009690284729004}","{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}","{0., -0.6234899759292603, 0.7818310260772705}"
"{0., -0.7818310260772705, 0.6234899759292603}","{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}","{0., -0.9009690284729004, 0.43388399481773376}"
"{0.9009690284729004, 0., 0.43388399481773376}","{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}","{0.7818310260772705, 0., 0.6234899759292603}"
"{0.7818310260772705, -0.6234899759292603, 0.}","{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}","{0.9009690284729004, -0.43388399481773376, 0.}"
"{0.43388399481773376, -0.9009690284729004, 0.}","{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}","{0.6234899759292603, -0.7818310260772705, 0.}"
"{0., -1., 0.}","{0.24116599559783936, -0.9400280117988586, 0.24121899902820587}","{0.22252100706100464, -0.9749280214309692, 0.}"
"{0., -0.9749280214309692, 0.22252100706100464}","{0.24116599559783936, -0.9400280117988586, 0.24121899902820587}","{0., -1., 0.}"
"{0.9749280214309692, -0.22252100706100464, 0.}","{0.939972996711731, -0.2412319928407669, 0.24136699736118317}","{1., 0., 0.}"
"{1., 0., 0.}","{0.939972996711731, -0.2412319928407669, 0.24136699736118317}","{0.9749280214309692, 0., 0.22252100706100464}"
"{0.22252100706100464, 0., 0.9749280214309692}","{0.24098199605941772, -0.24127499759197235, 0.9400609731674194}","{0., 0., 1.}"
"{0., 0., 1.}","{0.24098199605941772, -0.24127499759197235, 0.9400609731674194}","{0., -0.22252100706100464, 0.9749280214309692}"
"{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}","{0.546845018863678, -0.43561500310897827, 0.7149829864501953}","{0.7118549942970276, -0.4366700053215027, 0.5500739812850952}"
"{0.7118549942970276, -0.4366700053215027, 0.5500739812850952}","{0.546845018863678, -0.43561500310897827, 0.7149829864501953}","{0.6727480292320251, -0.3076080083847046, 0.6728950142860413}"
"{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}","{0.7118549942970276, -0.4366700053215027, 0.5500739812850952}","{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}"
"{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}","{0.7118549942970276, -0.4366700053215027, 0.5500739812850952}","{0.6727480292320251, -0.3076080083847046, 0.6728950142860413}"
"{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}","{0.5499299764633179, -0.714743971824646, 0.432108998298645}","{0.6752430200576782, -0.6726189851760864, 0.30270498991012573}"
"{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}","{0.5499299764633179, -0.714743971824646, 0.432108998298645}","{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}"
"{0.6727480292320251, -0.3076080083847046, 0.6728950142860413}","{0.546845018863678, -0.43561500310897827, 0.7149829864501953}","{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}"
"{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}","{0.546845018863678, -0.43561500310897827, 0.7149829864501953}","{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}"
"{0.7118549942970276, -0.4366700053215027, 0.5500739812850952}","{0.7237480282783508, -0.553991973400116, 0.4114390015602112}","{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}"
"{0.5499299764633179, -0.714743971824646, 0.432108998298645}","{0.40700799226760864, -0.7398160099983215, 0.535739004611969}","{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}"
"{0.5562360286712646, -0.5892869830131531, 0.5859540104866028}","{0.4067330062389374, -0.5363180041313171, 0.7395480275154114}","{0.546845018863678, -0.43561500310897827, 0.7149829864501953}"
"{0.7818310260772705, -0.6234899759292603, 0.}","{0.7002099752426147, -0.7002999782562256, 0.1388709992170334}","{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}"
"{0.6234899759292603, 0., 0.7818310260772705}","{0.7001879811286926, -0.13875600695610046, 0.700344979763031}","{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}"
"{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}","{0.13862000405788422, -0.7001950144767761, 0.7003650069236755}","{0., -0.6234899759292603, 0.7818310260772705}"
"{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}","{0.7001879811286926, -0.13875600695610046, 0.700344979763031}","{0.7818310260772705, 0., 0.6234899759292603}"
"{0., -0.7818310260772705, 0.6234899759292603}","{0.13862000405788422, -0.7001950144767761, 0.7003650069236755}","{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}"
"{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}","{0.7002099752426147, -0.7002999782562256, 0.1388709992170334}","{0.6234899759292603, -0.7818310260772705, 0.}"
"{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}","{0.7002099752426147, -0.7002999782562256, 0.1388709992170334}","{0.6752430200576782, -0.6726189851760864, 0.30270498991012573}"
"{0.6752430200576782, -0.6726189851760864, 0.30270498991012573}","{0.7002099752426147, -0.7002999782562256, 0.1388709992170334}","{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}"
"{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}","{0.13862000405788422, -0.7001950144767761, 0.7003650069236755}","{0.3217479884624481, -0.6695550084114075, 0.6694579720497131}"
"{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}","{0.7001879811286926, -0.13875600695610046, 0.700344979763031}","{0.6727480292320251, -0.3076080083847046, 0.6728950142860413}"
"{0.6727480292320251, -0.3076080083847046, 0.6728950142860413}","{0.7001879811286926, -0.13875600695610046, 0.700344979763031}","{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}"
"{0.3217479884624481, -0.6695550084114075, 0.6694579720497131}","{0.13862000405788422, -0.7001950144767761, 0.7003650069236755}","{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}"
"{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}","{0.17312799394130707, -0.9055730104446411, 0.38725200295448303}","{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}"
"{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}","{0.38718199729919434, -0.9055629968643188, 0.173335000872612}","{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}"
"{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}","{0.9055349826812744, -0.1731960028409958, 0.3873099982738495}","{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}"
"{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}","{0.9055699706077576, -0.3871839940547943, 0.17329800128936768}","{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}"
"{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}","{0.38703200221061707, -0.17333799600601196, 0.9056249856948853}","{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}"
"{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}","{0.1730639934539795, -0.3871909976005554, 0.9056100249290466}","{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}"
"{0.939972996711731, -0.2412319928407669, 0.24136699736118317}","{0.9055699706077576, -0.3871839940547943, 0.17329800128936768}","{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}"
"{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}","{0.9055349826812744, -0.1731960028409958, 0.3873099982738495}","{0.939972996711731, -0.2412319928407669, 0.24136699736118317}"
"{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}","{0.38718199729919434, -0.9055629968643188, 0.173335000872612}","{0.24116599559783936, -0.9400280117988586, 0.24121899902820587}"
"{0.24116599559783936, -0.9400280117988586, 0.24121899902820587}","{0.17312799394130707, -0.9055730104446411, 0.38725200295448303}","{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}"
"{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}","{0.1730639934539795, -0.3871909976005554, 0.9056100249290466}","{0.24098199605941772, -0.24127499759197235, 0.9400609731674194}"
"{0.24098199605941772, -0.24127499759197235, 0.9400609731674194}","{0.38703200221061707, -0.17333799600601196, 0.9056249856948853}","{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}"
"{0.6234899759292603, -0.7818310260772705, 0.}","{0.7002099752426147, -0.7002999782562256, 0.1388709992170334}","{0.7818310260772705, -0.6234899759292603, 0.}"
"{0., -0.6234899759292603, 0.7818310260772705}","{0.13862000405788422, -0.7001950144767761, 0.7003650069236755}","{0., -0.7818310260772705, 0.6234899759292603}"
"{0.7818310260772705, 0., 0.6234899759292603}","{0.7001879811286926, -0.13875600695610046, 0.700344979763031}","{0.6234899759292603, 0., 0.7818310260772705}"
"{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}","{0.40700799226760864, -0.7398160099983215, 0.535739004611969}","{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}"
"{0.3217479884624481, -0.6695550084114075, 0.6694579720497131}","{0.40700799226760864, -0.7398160099983215, 0.535739004611969}","{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}"
"{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}","{0.4067330062389374, -0.5363180041313171, 0.7395480275154114}","{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}"
"{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}","{0.4067330062389374, -0.5363180041313171, 0.7395480275154114}","{0.3217479884624481, -0.6695550084114075, 0.6694579720497131}"
"{0.6752430200576782, -0.6726189851760864, 0.30270498991012573}","{0.7237480282783508, -0.553991973400116, 0.4114390015602112}","{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}"
"{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}","{0.7237480282783508, -0.553991973400116, 0.4114390015602112}","{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}"
"{0.9749280214309692, 0., 0.22252100706100464}","{0.9055349826812744, -0.1731960028409958, 0.3873099982738495}","{0.9009690284729004, 0., 0.43388399481773376}"
"{0., -0.9009690284729004, 0.43388399481773376}","{0.17312799394130707, -0.9055730104446411, 0.38725200295448303}","{0., -0.9749280214309692, 0.22252100706100464}"
"{0.22252100706100464, -0.9749280214309692, 0.}","{0.38718199729919434, -0.9055629968643188, 0.173335000872612}","{0.43388399481773376, -0.9009690284729004, 0.}"
"{0.43388399481773376, 0., 0.9009690284729004}","{0.38703200221061707, -0.17333799600601196, 0.9056249856948853}","{0.22252100706100464, 0., 0.9749280214309692}"
"{0., -0.22252100706100464, 0.9749280214309692}","{0.1730639934539795, -0.3871909976005554, 0.9056100249290466}","{0., -0.43388399481773376, 0.9009690284729004}"
"{0.9009690284729004, -0.43388399481773376, 0.}","{0.9055699706077576, -0.3871839940547943, 0.17329800128936768}","{0.9749280214309692, -0.22252100706100464, 0.}"
"{0.24116599559783936, -0.9400280117988586, 0.24121899902820587}","{0.38718199729919434, -0.9055629968643188, 0.173335000872612}","{0.22252100706100464, -0.9749280214309692, 0.}"
"{0., -0.9749280214309692, 0.22252100706100464}","{0.17312799394130707, -0.9055730104446411, 0.38725200295448303}","{0.24116599559783936, -0.9400280117988586, 0.24121899902820587}"
"{0.939972996711731, -0.2412319928407669, 0.24136699736118317}","{0.9055349826812744, -0.1731960028409958, 0.3873099982738495}","{0.9749280214309692, 0., 0.22252100706100464}"
"{0.22252100706100464, 0., 0.9749280214309692}","{0.38703200221061707, -0.17333799600601196, 0.9056249856948853}","{0.24098199605941772, -0.24127499759197235, 0.9400609731674194}"
"{0.24098199605941772, -0.24127499759197235, 0.9400609731674194}","{0.1730639934539795, -0.3871909976005554, 0.9056100249290466}","{0., -0.22252100706100464, 0.9749280214309692}"
"{0.9749280214309692, -0.22252100706100464, 0.}","{0.9055699706077576, -0.3871839940547943, 0.17329800128936768}","{0.939972996711731, -0.2412319928407669, 0.24136699736118317}"
"{0.2226250022649765, -0.8187260031700134, 0.5292720198631287}","{0.17312799394130707, -0.9055730104446411, 0.38725200295448303}","{0., -0.9009690284729004, 0.43388399481773376}"
"{0.43388399481773376, -0.9009690284729004, 0.}","{0.38718199729919434, -0.9055629968643188, 0.173335000872612}","{0.5290979743003845, -0.8187549710273743, 0.2229290008544922}"
"{0.5290279984474182, -0.22286300361156464, 0.8188170194625854}","{0.38703200221061707, -0.17333799600601196, 0.9056249856948853}","{0.43388399481773376, 0., 0.9009690284729004}"
"{0.9009690284729004, 0., 0.43388399481773376}","{0.9055349826812744, -0.1731960028409958, 0.3873099982738495}","{0.8187130093574524, -0.22279499471187592, 0.5292230248451233}"
"{0.8187479972839355, -0.5291150212287903, 0.22291700541973114}","{0.9055699706077576, -0.3871839940547943, 0.17329800128936768}","{0.9009690284729004, -0.43388399481773376, 0.}"
"{0., -0.43388399481773376, 0.9009690284729004}","{0.1730639934539795, -0.3871909976005554, 0.9056100249290466}","{0.22265399992465973, -0.5290619730949402, 0.8188520073890686}"
"{0.37963101267814636, -0.8420000076293945, 0.38329800963401794}","{0.40700799226760864, -0.7398160099983215, 0.535739004611969}","{0.5499299764633179, -0.714743971824646, 0.432108998298645}"
"{0.8419510126113892, -0.3831999897956848, 0.37984299659729004}","{0.7237480282783508, -0.553991973400116, 0.4114390015602112}","{0.7118549942970276, -0.4366700053215027, 0.5500739812850952}"
"{0.546845018863678, -0.43561500310897827, 0.7149829864501953}","{0.4067330062389374, -0.5363180041313171, 0.7395480275154114}","{0.37959998846054077, -0.38321200013160706, 0.8420529961585999}"
"{0.7394999861717224, -0.40680500864982605, -0.5363309979438782}","{0.6694610118865967, -0.3218330144882202, -0.6695119738578796}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}"
"{0.535742998123169, -0.4071440100669861, -0.7397379875183105}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}","{0.6694610118865967, -0.3218330144882202, -0.6695119738578796}"
"{0.41144299507141113, -0.7238559722900391, -0.5538480281829834}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}","{0.4321030080318451, -0.550042986869812, -0.7146599888801575}"
"{0.41144299507141113, -0.7238559722900391, -0.5538480281829834}","{0.4321030080318451, -0.550042986869812, -0.7146599888801575}","{0.30270299315452576, -0.6753349900245667, -0.672527015209198}"
"{0.2229350060224533, -0.818818986415863, -0.5289959907531738}","{0., -0.7818310260772705, -0.6234899759292603}","{0., -0.9009690284729004, -0.43388399481773376}"
"{0.529259979724884, -0.2228350043296814, -0.8186780214309692}","{0.6234899759292603, 0., -0.7818310260772705}","{0.43388399481773376, 0., -0.9009690284729004}"
"{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}","{0., -0.43388399481773376, -0.9009690284729004}","{0., -0.6234899759292603, -0.7818310260772705}"
"{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}","{0.7818310260772705, -0.6234899759292603, 0.}","{0.9009690284729004, -0.43388399481773376, 0.}"
"{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}","{0.43388399481773376, -0.9009690284729004, 0.}","{0.6234899759292603, -0.7818310260772705, 0.}"
"{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}","{0.9009690284729004, 0., -0.43388399481773376}","{0.7818310260772705, 0., -0.6234899759292603}"
"{0.24139000475406647, -0.24122600257396698, -0.939969003200531}","{0., 0., -1.}","{0., -0.22252100706100464, -0.9749280214309692}"
"{0.24139000475406647, -0.24122600257396698, -0.939969003200531}","{0.22252100706100464, 0., -0.9749280214309692}","{0., 0., -1.}"
"{0.24138499796390533, -0.9399979710578918, -0.24111799895763397}","{0., -0.9749280214309692, -0.22252100706100464}","{0., -1., 0.}"
"{0.9400659799575806, -0.2411620020866394, -0.24107399582862854}","{0.9749280214309692, -0.22252100706100464, 0.}","{1., 0., 0.}"
"{0.24138499796390533, -0.9399979710578918, -0.24111799895763397}","{0., -1., 0.}","{0.22252100706100464, -0.9749280214309692, 0.}"
"{0.9400659799575806, -0.2411620020866394, -0.24107399582862854}","{1., 0., 0.}","{0.9749280214309692, 0., -0.22252100706100464}"
"{0.5499569773674011, -0.712460994720459, -0.43582800030708313}","{0.7142320275306702, -0.5472440123558044, -0.43634501099586487}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}"
"{0.5499569773674011, -0.712460994720459, -0.43582800030708313}","{0.6728910207748413, -0.6727870106697083, -0.30753299593925476}","{0.7142320275306702, -0.5472440123558044, -0.43634501099586487}"
"{0.5499569773674011, -0.712460994720459, -0.43582800030708313}","{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}","{0.6728910207748413, -0.6727870106697083, -0.30753299593925476}"
"{0.5499569773674011, -0.712460994720459, -0.43582800030708313}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}","{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}"
"{0.7142320275306702, -0.5472440123558044, -0.43634501099586487}","{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}"
"{0.7142320275306702, -0.5472440123558044, -0.43634501099586487}","{0.6728910207748413, -0.6727870106697083, -0.30753299593925476}","{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}"
"{0.4321030080318451, -0.550042986869812, -0.7146599888801575}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}","{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}"
"{0.4321030080318451, -0.550042986869812, -0.7146599888801575}","{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}","{0.30270299315452576, -0.6753349900245667, -0.672527015209198}"
"{0.41144299507141113, -0.7238559722900391, -0.5538480281829834}","{0.5499569773674011, -0.712460994720459, -0.43582800030708313}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}"
"{0.7394999861717224, -0.40680500864982605, -0.5363309979438782}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}","{0.7142320275306702, -0.5472440123558044, -0.43634501099586487}"
"{0.535742998123169, -0.4071440100669861, -0.7397379875183105}","{0.4321030080318451, -0.550042986869812, -0.7146599888801575}","{0.5859490036964417, -0.5563009977340698, -0.589231014251709}"
"{0.13888899981975555, -0.7003210186958313, -0.700186014175415}","{0., -0.7818310260772705, -0.6234899759292603}","{0.2229350060224533, -0.818818986415863, -0.5289959907531738}"
"{0.700402021408081, -0.13869699835777283, -0.7001429796218872}","{0.6234899759292603, 0., -0.7818310260772705}","{0.529259979724884, -0.2228350043296814, -0.8186780214309692}"
"{0.7003239989280701, -0.7002230286598206, -0.13868699967861176}","{0.7818310260772705, -0.6234899759292603, 0.}","{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}"
"{0.700402021408081, -0.13869699835777283, -0.7001429796218872}","{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}","{0.7818310260772705, 0., -0.6234899759292603}"
"{0.13888899981975555, -0.7003210186958313, -0.700186014175415}","{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}","{0., -0.6234899759292603, -0.7818310260772705}"
"{0.7003239989280701, -0.7002230286598206, -0.13868699967861176}","{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}","{0.6234899759292603, -0.7818310260772705, 0.}"
"{0.700402021408081, -0.13869699835777283, -0.7001429796218872}","{0.529259979724884, -0.2228350043296814, -0.8186780214309692}","{0.6694610118865967, -0.3218330144882202, -0.6695119738578796}"
"{0.13888899981975555, -0.7003210186958313, -0.700186014175415}","{0.2229350060224533, -0.818818986415863, -0.5289959907531738}","{0.30270299315452576, -0.6753349900245667, -0.672527015209198}"
"{0.7003239989280701, -0.7002230286598206, -0.13868699967861176}","{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}","{0.6728910207748413, -0.6727870106697083, -0.30753299593925476}"
"{0.13888899981975555, -0.7003210186958313, -0.700186014175415}","{0.30270299315452576, -0.6753349900245667, -0.672527015209198}","{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}"
"{0.700402021408081, -0.13869699835777283, -0.7001429796218872}","{0.6694610118865967, -0.3218330144882202, -0.6695119738578796}","{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}"
"{0.7003239989280701, -0.7002230286598206, -0.13868699967861176}","{0.6728910207748413, -0.6727870106697083, -0.30753299593925476}","{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}"
"{0.9056130051612854, -0.38714900612831116, -0.1731400042772293}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}","{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}"
"{0.9056529998779297, -0.1731709986925125, -0.38704100251197815}","{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}"
"{0.3873229920864105, -0.9055399894714355, -0.17314200103282928}","{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}"
"{0.17338399589061737, -0.9056029915809631, -0.3870689868927002}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}","{0.2229350060224533, -0.818818986415863, -0.5289959907531738}"
"{0.17348599433898926, -0.38726499676704407, -0.9054989814758301}","{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}"
"{0.38736599683761597, -0.17333899438381195, -0.9054840207099915}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}","{0.529259979724884, -0.2228350043296814, -0.8186780214309692}"
"{0.17338399589061737, -0.9056029915809631, -0.3870689868927002}","{0.24138499796390533, -0.9399979710578918, -0.24111799895763397}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}"
"{0.3873229920864105, -0.9055399894714355, -0.17314200103282928}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}","{0.24138499796390533, -0.9399979710578918, -0.24111799895763397}"
"{0.9056529998779297, -0.1731709986925125, -0.38704100251197815}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}","{0.9400659799575806, -0.2411620020866394, -0.24107399582862854}"
"{0.9056130051612854, -0.38714900612831116, -0.1731400042772293}","{0.9400659799575806, -0.2411620020866394, -0.24107399582862854}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}"
"{0.38736599683761597, -0.17333899438381195, -0.9054840207099915}","{0.24139000475406647, -0.24122600257396698, -0.939969003200531}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}"
"{0.17348599433898926, -0.38726499676704407, -0.9054989814758301}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}","{0.24139000475406647, -0.24122600257396698, -0.939969003200531}"
"{0.700402021408081, -0.13869699835777283, -0.7001429796218872}","{0.7818310260772705, 0., -0.6234899759292603}","{0.6234899759292603, 0., -0.7818310260772705}"
"{0.7003239989280701, -0.7002230286598206, -0.13868699967861176}","{0.6234899759292603, -0.7818310260772705, 0.}","{0.7818310260772705, -0.6234899759292603, 0.}"
"{0.13888899981975555, -0.7003210186958313, -0.700186014175415}","{0., -0.6234899759292603, -0.7818310260772705}","{0., -0.7818310260772705, -0.6234899759292603}"
